,Custom Function,Return over CVaR,Sortino,Calmar,Risk Parity,Benchmark
2010-04-26,-0.005390989879811348,-0.004992303718237223,-0.004988100936507367,-0.005390990056493905,-0.0025617859603894733,-0.0024277241643182457
2010-04-27,-0.006212643912008264,-0.006171887523705122,-0.0061714167491828675,-0.006212638351259736,-0.015488613003505014,-0.022125216404258463
2010-04-28,0.0034870640726620827,0.003529154655044664,0.003529593874557202,0.0034870647681219946,0.0038569816580067418,0.005019979557222554
2010-04-29,0.007153027189860106,0.005758631217855026,0.005743913757190411,0.007153022814231136,0.010056594230788196,0.012682004622513787
2010-04-30,-0.0056208330135713025,-0.003494358220619276,-0.003471883856739355,-0.005620826123359346,-0.010423507515756159,-0.015059168956008895
2010-05-03,0.005790281741411718,0.0050844199744031204,0.005076968862884668,0.005790278795138271,0.010133614186504492,0.012029250254771418
2010-05-04,-0.00985935643958158,-0.009980438827032367,-0.009981688839118652,-0.009859351340152922,-0.019832044031353302,-0.023597681590041497
2010-05-05,0.0012240413826309915,0.0014600742328383376,0.0014625798660119482,0.0012240455299199482,-0.005416102266711631,-0.007787197221478359
2010-05-06,-0.009233618881270611,-0.009313259719881506,-0.009314048622351967,-0.009233612496032162,-0.019469649639108466,-0.028834201823244032
2010-05-07,-0.009209455320146276,-0.00906361029767977,-0.009062054121304342,-0.009209449903461842,-0.01332571032295371,-0.01662677501798404
2010-05-10,0.019588699917529873,0.01914262143695744,0.019137865511098973,0.01958869044150524,0.03199015817326889,0.041241381412736366
2010-05-11,0.008340245750024788,0.007775824152715494,0.007769896826699929,0.008340246283320862,0.005612847922531028,0.0015601395751232428
2010-05-12,0.008823211589772173,0.008780858609507725,0.008780401149766082,0.008823207210354678,0.013869504439382396,0.016141378963774322
2010-05-13,-0.008246225271072993,-0.007645948805776959,-0.007639605417522288,-0.008246224336680541,-0.00862439546412519,-0.009502583131492215
2010-05-14,-0.00937434101941903,-0.009420647205214516,-0.009421116162363297,-0.00937433732952786,-0.015889054259811797,-0.019592882214918506
2010-05-17,0.0008588308197357009,-0.0002869508635610085,-0.00029903733995395587,0.0008588297358955721,-0.0008212381729666429,6.392488719964007e-05
2010-05-18,-0.005797668232396802,-0.004319005022991984,-0.004303374704707319,-0.005797663828721267,-0.009400980559787109,-0.012420440950203893
2010-05-19,-0.01023234347901214,-0.010275392021967034,-0.010275859344336058,-0.01023234345037738,-0.010885992987774262,-0.008494866506056575
2010-05-20,-0.024670410005131038,-0.02401364510345594,-0.024006689111725876,-0.0246704034687244,-0.030825702088891016,-0.036718475706989606
2010-05-21,0.0015356535942607774,0.001476286768842927,0.0014756332154231,0.0015356499261911516,0.007554021002187827,0.011743534173174197
2010-05-24,0.0002501187264298821,0.000977280612037612,0.0009849690091578989,0.0002501229444711317,-0.0044388627656937185,-0.009102699664746416
2010-05-25,-0.0031338244481501354,-0.0032949657015174383,-0.0032966705203567592,-0.003133825355035924,-0.0008033726282544729,-0.0006398880791088635
2010-05-26,-0.00024667275870249306,-5.916363498803534e-05,-5.718154341716186e-05,-0.0002466735764284911,0.0004034652879523204,-0.0011624008248820594
2010-05-27,0.016241711043212703,0.01605838658981451,0.016056418637030667,0.016241704325065998,0.024870377610655137,0.031386696182762464
2010-05-28,-0.0032027843574015114,-0.0032594115549799962,-0.0032599872310428157,-0.0032027826046919783,-0.006506558356286329,-0.009359233272608125
2010-06-01,-0.0038106664862748163,-0.0031600555924693463,-0.0031531729605784875,-0.00381065945859671,-0.013138254661387072,-0.019139940962296986
2010-06-02,0.013071675611803002,0.013179697513208355,0.013180805801306539,0.013071672345976282,0.01752018195248284,0.022388413157340414
2010-06-03,-0.0022815120788052257,-0.0017769394321679455,-0.0017716447605061747,-0.0022815145884035326,0.0016468168461338806,0.004758381926978528
2010-06-04,-0.017509890050169896,-0.016589768657787274,-0.016580050342103636,-0.017509881336275956,-0.025936424236576494,-0.03392949679171353
2010-06-07,0.0017543812043845364,0.0014722637414774642,0.0014693341239255808,0.0017543874486418698,-0.005555550464141357,-0.011906926159142905
2010-06-08,0.004371388462303782,0.004315243935547386,0.004314638713059038,0.004371388541757781,0.005225308067003498,0.007465379437218367
2010-06-09,-0.0031728266408721506,-0.002600471740305421,-0.0025944545623859394,-0.0031728271223768756,-0.0019658937024238377,-0.001894645068522105
2010-06-10,0.00915205118447715,0.008917128868423774,0.008914616201118664,0.009152044314383989,0.01898766673118857,0.027185170939476366
2010-06-11,0.004105148865926722,0.0038847782310742485,0.0038824643813701876,0.004105146258226888,0.005894974893074112,0.006110910919230328
2010-06-14,0.0014523910658086336,0.0013378126231440302,0.0013366090849080692,0.0014523901831899888,0.001713380088560923,0.002052488951785003
2010-06-15,0.014040041297272099,0.014005747771707266,0.014005372602579946,0.014040038329490523,0.01912843200011549,0.021591495374794656
2010-06-16,-0.003252523965124321,-0.003321559551462183,-0.003322287191251716,-0.0032525233702636047,-0.002420888526166065,-0.001868950409406267
2010-06-17,0.0072234949341198895,0.0069640972226627795,0.00696138647685296,0.007223497059346551,0.0027421557034961186,4.115977722318753e-05
2010-06-18,5.297503307799545e-06,0.0002670803836302138,0.00026983386794188213,5.297451208141624e-06,0.002767500026011671,0.0024727469983429895
2010-06-21,-0.008732679571159419,-0.008714665265046717,-0.0087144854720963,-0.008732679545552013,-0.0066448461989665475,-0.004155851739533478
2010-06-22,-0.004881254598381846,-0.004805553844559385,-0.004804733079116219,-0.004881250813737359,-0.013066968094514242,-0.017838535196449956
2010-06-23,-0.0011167091569637133,-0.0007688218086228105,-0.0007651637171162129,-0.001116708184394244,-0.002934076569525712,-0.0030559573861193012
2010-06-24,-0.006280442070211056,-0.0061990291338093195,-0.006198151911795624,-0.006280439028111706,-0.011143159005357561,-0.014850376752604588
2010-06-25,0.003682453897832394,0.003386795257933839,0.0033836834496721035,0.003682451101634232,0.007214064293814326,0.007759800544871576
2010-06-28,-0.0024930621384794405,-0.0032327831854763733,-0.003240555240038856,-0.0024930632858596313,-0.00436259957220686,-0.003680343333837155
2010-06-29,-0.013389768256429568,-0.012444092544035334,-0.012434113196672314,-0.01338976043298079,-0.023474152126975012,-0.030102796698138423
2010-06-30,-0.00428262134471602,-0.0037926329833433137,-0.003787473256665508,-0.00428261922342521,-0.006021933219536035,-0.00823173829182311
2010-07-01,-0.015430806746661307,-0.016100219178539876,-0.016107275886852235,-0.01543080919763351,-0.01270083940124922,-0.007639115768476201
2010-07-02,0.0034882150445545435,0.002438694222650195,0.0024276864375201157,0.0034882165535752296,-0.00023152785415625488,-0.00340135862205726
2010-07-06,-0.004444668815809294,-0.0026393631728818256,-0.002620388068663604,-0.004444664784124308,-0.0033513799803446265,-0.0010755010431444667
2010-07-07,0.02122756865932396,0.021227569212467934,0.02122756864456976,0.0212275686590786,0.02707903975144177,0.031651943252003045
2010-07-08,0.007065220857679799,0.0070652210755244305,0.007065220851975473,0.007065220857596977,0.007645789654687762,0.009883856189860651
2010-07-09,0.006975931382604994,0.006975931460511786,0.00697593137801733,0.006975931382433798,0.00812532241731656,0.008619455433175327
2010-07-12,-0.00148204901169946,-0.0014820489311017093,-0.0014820490089997307,-0.001482049011645059,-0.002265432846183968,-0.0014909881324324248
2010-07-13,0.016220040879801667,0.01622004103221175,0.016220040860496443,0.01622004087914619,0.01563050512811648,0.018230557431867078
2010-07-14,-0.002882588714289036,-0.002882588750951376,-0.0028825887067442935,-0.0028825887139389827,-0.0016225847039424979,-0.002213393328062918
2010-07-15,0.0006865660119552697,0.0006865659963375403,0.0006865660254717909,0.0006865660123476225,0.0005006044839894752,0.00016306999479964723
2010-07-16,-0.022092860187496344,-0.022092860533919234,-0.022092860178719476,-0.022092860187313712,-0.023882584473151836,-0.02721977647092777
2010-07-19,0.0016549587362166829,0.0016549588888850053,0.0016549587344911743,0.0016549587361960327,0.0025128701587611157,0.004244054967007527
2010-07-20,0.011918835517070736,0.011918835680058804,0.011918835511230963,0.011918835516874005,0.0119384289418909,0.013572382894146306
2010-07-21,-0.010619216495466599,-0.010619216600469383,-0.010619216510131535,-0.010619216495873052,-0.010843101860261273,-0.011409083845886125
2010-07-22,0.01690093206443999,0.016900932359535936,0.016900932066898244,0.016900932064525476,0.018495717920022914,0.02155407397642728
2010-07-23,0.007189603120207888,0.007189603328185967,0.007189603108858744,0.0071896031199014665,0.007506860976914886,0.0106828383745603
2010-07-26,0.007185443003273173,0.007185443233422628,0.007185442986779478,0.0071854430028719385,0.00899195803448305,0.011881713560996321
2010-07-27,-0.00809813075946686,-0.008098130469639586,-0.008098130761122202,-0.008098130759340405,-0.004048882950673183,-0.0025207281782092528
2010-07-28,-0.004940961934132182,-0.004940962022570439,-0.004940961921807596,-0.004940961933856514,-0.006437817654927347,-0.007957795616852947
2010-07-29,-0.004042525306154343,-0.00404252529591731,-0.004042525311898082,-0.004042525306261036,-0.0030495073575618203,-0.003442406780018281
2010-07-30,0.006345491816284188,0.006345491605402431,0.006345491814576665,0.006345491816092119,0.0031288331466763353,0.001847991363957302
2010-08-02,0.011900120311945761,0.011900120821526139,0.011900120310815554,0.011900120312090312,0.016461962009424624,0.020057250127951898
2010-08-03,-0.007689997091526846,-0.007689997221374312,-0.007689997083855982,-0.007689997091084089,-0.004520651078007032,-0.00648765944291485
2010-08-04,0.009179132103942944,0.009179132067071993,0.0091791321017487,0.009179132103816379,0.007769970653302094,0.008223147056149127
2010-08-05,-0.00073909041265241,-0.0007390904305643042,-0.0007390904030729617,-0.0007390904124419118,-0.001475642728097526,-0.002057238582435561
2010-08-06,-0.0006810235823400124,-0.0006810238746683961,-0.0006810235693190947,-0.0006810235820162713,-0.0024255304372282627,-0.005097703110946705
2010-08-09,0.0055063763779197306,0.005506376502705468,0.005506376362476306,0.005506376377453215,0.0060681013231842496,0.008123638447246728
2010-08-10,-0.0030536662751361465,-0.003053666444475245,-0.0030536662598521502,-0.0030536662747482346,-0.004238805549162783,-0.006599742789936691
2010-08-11,-0.017971347472810373,-0.017971347993160913,-0.01797134745471818,-0.017971347472567234,-0.023948029449999075,-0.028739371965031957
2010-08-12,0.0013289231087090236,0.0013289228510664497,0.0013289231138571278,0.0013289231087136866,-0.0006728462505468658,-0.0033566074192881157
2010-08-13,-0.004504781633103416,-0.00450478162207224,-0.004504781626444965,-0.004504781632817645,-0.0020522783445655612,-0.0027174039367534597
2010-08-16,0.00250265324077259,0.002502653092143259,0.002502653235531227,0.0025026532405125756,0.0008319034449832952,-0.0002891548308092684
2010-08-17,0.009788649850389852,0.00978865007250107,0.009788649842997543,0.009788649850301256,0.012478957450126726,0.015130827717603879
2010-08-18,0.0044373892559324,0.004437389144640536,0.004437389257232693,0.0044373892558493555,0.0017925078998453081,0.0015587476599852046
2010-08-19,-0.011601711144977211,-0.011601711514362623,-0.011601711132199322,-0.011601711144706428,-0.01441398516934611,-0.017881879945092716
2010-08-20,-0.0014116751745903988,-0.0014116752401702737,-0.001411675174635585,-0.001411675174695426,-0.0026558861846258663,-0.002825334433072313
2010-08-23,-0.003880811998116185,-0.003880812041733739,-0.0038808119869730984,-0.0038808119977696842,-0.00328274515515381,-0.004595099599840391
2010-08-24,-0.0063206022469081136,-0.006320602605665582,-0.006320602244662021,-0.00632060224710862,-0.010014321540130156,-0.013431380549428384
2010-08-25,0.007670485682005346,0.007670485494931212,0.007670485672871319,0.00767048568164963,0.005109886309580425,0.004496056213443067
2010-08-26,-0.006182198536846761,-0.0061821985653170985,-0.006182198533192795,-0.006182198536749839,-0.004990357120402633,-0.005319163086883183
2010-08-27,0.009281356371400484,0.009281356812819608,0.009281356357793591,0.009281356371147798,0.013714175718509747,0.017420244161499676
2010-08-30,-0.010255415893288822,-0.010255416174120735,-0.010255415882397756,-0.010255415892979292,-0.011653722091897634,-0.014307453597400044
2010-08-31,0.0035884371140091353,0.003588437035298764,0.003588437114853793,0.0035884371138248383,0.0014820274111497778,0.00010222343764421105
2010-09-01,0.018511472105922078,0.01851147275534104,0.01851147208755677,0.018511472105594118,0.02272553289677437,0.0290669441653697
2010-09-02,0.010015135248964802,0.010015135281365106,0.010015135248552909,0.010015135248869766,0.008615921467986398,0.009902986805839786
2010-09-03,0.007028304782141115,0.00702830508961938,0.0070283047729085,0.007028304782000339,0.008573465939843983,0.011618413496420121
2010-09-07,-0.006168337777093691,-0.0061683381471902,-0.006168337762646359,-0.0061683377766832415,-0.006818793548381663,-0.010374977377757277
2010-09-08,0.004128973816073911,0.004128973951398773,0.00412897381421895,0.004128973816091008,0.0041870097535881,0.005432459697678693
2010-09-09,-0.001262646309539761,-0.0012626460370600556,-0.0012626463101900187,-0.0012626463094382867,0.001733609351984411,0.0035089046442404737
2010-09-10,0.0046168677526903235,0.004616867789724921,0.004616867754140719,0.004616867752724074,0.003249053400060431,0.003703478547902206
2010-09-13,0.006079883921828566,0.006079884192473406,0.0060798839059061915,0.006079883921483287,0.00906372278923362,0.012159250989225878
2010-09-14,0.0061424977160393635,0.006142497304152172,0.006142497725828422,0.006142497716233208,0.003955516371209056,0.0005869448104751651
2010-09-15,0.0028675050215445363,0.002867504991799441,0.002867505019238159,0.0028675050215263287,0.0019118133123321446,0.00209180906690265
2010-09-16,0.001404906772537684,0.0014049066395585008,0.0014049067795081083,0.0014049067726527031,-7.933643256230472e-05,-0.0012116160802866371
2010-09-17,0.00025194510447024143,0.00025194506599857114,0.0002519451013489604,0.00025194510448423024,0.0012974763129918188,0.0017489383972737471
2010-09-20,0.012277549178733471,0.012277549360436568,0.012277549167288848,0.012277549178413283,0.012336836442304433,0.014572208948649967
2010-09-21,0.00018693504866251764,0.00018693483936615962,0.00018693505477362926,0.00018693504884526035,-0.0004345856118522784,-0.0023825000419327447
2010-09-22,-0.002453810590888339,-0.0024538107544939125,-0.002453810578890603,-0.0024538105905471674,-0.002900191209953662,-0.004789752885453247
2010-09-23,-0.004276021993819934,-0.00427602226087187,-0.004276021988301015,-0.004276021993727008,-0.006262477479049178,-0.007948932002658449
2010-09-24,0.015450383602453988,0.015450383944102253,0.015450383592558348,0.01545038360224793,0.017421062507946727,0.02109539177856834
2010-09-27,-0.004219175504676542,-0.004219175609093573,-0.004219175501818717,-0.004219175504580286,-0.00311042449185428,-0.003850681801805589
2010-09-28,0.008083667965694152,0.008083667842374798,0.008083667960200991,0.008083667965484098,0.006142599720733388,0.00558922872016776
2010-09-29,-0.0027753798597256463,-0.0027753798807498287,-0.0027753798624456927,-0.002775379859679461,-0.0009299668657882787,-0.0010804809895093026
2010-09-30,-0.001911507573907567,-0.0019115075866371622,-0.0019115075761242384,-0.0019115075739394305,-0.0011822400754905038,-0.0012178610235592524
2010-10-01,0.0035496905006731083,0.0035496906034853115,0.0035496904997327494,0.0035496905006131563,0.004325906233392018,0.004278942993077406
2010-10-04,-0.003688121251311016,-0.0036881214002909557,-0.003688121244888487,-0.003688121251345877,-0.0075444652079461605,-0.008764938493404095
2010-10-05,0.016731725646221163,0.016882467559890868,0.01674553038298221,0.01639817661218923,0.020138300706330714,0.021265847498732393
2010-10-06,0.0009094418694688411,0.0007308208728245003,0.0008744414591672633,0.0013048675491020845,8.241669947950392e-05,-0.0010165422172324634
2010-10-07,-0.0029264840992915264,-0.002754924829674321,-0.002960254160494502,-0.0033060595969347517,-0.0030952468777877273,-0.001796120167413262
2010-10-08,0.006486585922119703,0.006966317492203444,0.006525212872113828,0.005424589858743278,0.008410940959322266,0.008814601025355362
2010-10-11,0.0019366730149970035,0.0019133689055528258,0.0019716088856094327,0.0019883410132961465,0.0012325199042886315,0.0004699655440700834
2010-10-12,0.0009037696903460013,0.0009079746432563152,0.000923735782944135,0.0008944480411272604,0.00165964744181335,0.002729846143339598
2010-10-13,0.008838049735884645,0.00848107125993125,0.008881876593050508,0.009629467304637096,0.010198296686828145,0.009235863796204224
2010-10-14,0.0010534230236771691,0.0011006962754425142,0.0009701315233183738,0.0009487371244385479,-0.0016804911597401162,-0.003678751490784782
2010-10-15,0.0007101958896578164,0.0009015376617151905,0.0006864757438049818,0.00028641195539291786,-0.0007667229315004853,3.062209072313138e-06
2010-10-18,0.004244487989802925,0.0037550184064136793,0.004258782499778624,0.0053292342580606444,0.005486759565992871,0.006108718039586902
2010-10-19,-0.020364042574118613,-0.020324032203329012,-0.020369924179819643,-0.020452573082139658,-0.019307298002210427,-0.017632769808653248
2010-10-20,0.010028320395367496,0.010246545059095613,0.010032435063656031,0.009545392502722017,0.011624675564905429,0.01237211878650779
2010-10-21,-0.001350226499834628,-0.001147664776434465,-0.0014144820640379363,-0.0017988042946652794,-0.0032890229660080816,-0.0014625059802929607
2010-10-22,0.0030099701211592222,0.0033333722085038264,0.003037440962516458,0.002293322216437188,0.002506772967215243,0.0028253358753700386
2010-10-25,0.0056789149415301665,0.005732449314145072,0.005742227073541661,0.005560161611569914,0.00584933666782983,0.0055355590249861475
2010-10-26,-0.0010317665169672363,-0.0005821373195878943,-0.001096621133001019,-0.002029335142574751,-0.0016401757349461255,-0.0016685556395076295
2010-10-27,-0.007130815100260146,-0.007139541527820037,-0.007110054548738476,-0.007111425367119728,-0.0055013171434245,-0.004427542954652863
2010-10-28,0.007007822888386306,0.006928181784328746,0.006985309227830916,0.00718476847665217,0.0038596943004571838,0.001730605759945325
2010-10-29,0.003411541643188798,0.003648214516756454,0.0034698624079148033,0.0028858351692861994,0.0034731417273694554,0.002211798257938158
2010-11-01,-0.0032996660100375053,-0.0034205035374981207,-0.0032946697780171785,-0.0030310533694098973,-0.0033349583723022436,-0.0027738399632476485
2010-11-02,0.007366864976264598,0.007480157668678267,0.0073711525719906135,0.007115123320951655,0.009251918602131148,0.010334933444587469
2010-11-03,0.00020198102487833935,0.00048374029042808075,0.0001905389714227379,-0.00042433019282384077,0.00020018884120442948,0.0017650309364369843
